,Unnamed: 0,bodyId,type,class,subclass,hemilineage,size,predictedNt,predictedNtProb,somaSide,motor module,step contribution
3989,3989,45225,SNta21,sensory neuron,prothoracic leg,,55199199,acetylcholine,0.8806985608774566,,,
3990,3990,45274,SNppxx,sensory neuron,prothoracic leg FeCO claw,,158877553,glutamate,0.6719728639758874,,,
3991,3991,45282,DNut034,descending neuron,ut,,52087405,acetylcholine,0.9828215075320884,,,
3992,3992,45311,DNut034,descending neuron,ut,,52945021,acetylcholine,0.9347621166706084,,,
3993,3993,45341,SNtaxx,sensory neuron,prothoracic leg,,54759803,acetylcholine,0.5108153506376739,,,
3994,3994,45400,DNg10,descending neuron,nt,,56406899,gaba,0.9092547310056625,,,
3995,3995,45415,IN13B028,intrinsic neuron,CR,13B,167384849,glutamate,0.5665582063607871,RHS,,
3996,3996,45416,SNta19,sensory neuron,prothoracic leg,,55746116,acetylcholine,0.5736225959484862,,,
3997,3997,45443,DNg10,descending neuron,nt,,59290744,gaba,0.8286600711196661,,,
3998,3998,45488,DNxn128,descending neuron,xn,,144002403,acetylcholine,0.918903716348646,,,
3999,3999,45523,DNxn104,descending neuron,xn,,104741707,acetylcholine,0.9455207061381584,,,
4000,4000,45618,DNxn104,descending neuron,xn,,110392980,acetylcholine,0.9476935997389364,,,
4001,4001,45807,IN19A029,intrinsic neuron,IR,19A,682282152,gaba,0.7168333372699234,RHS,,
4002,4002,45829,SNta18,sensory neuron,prothoracic leg,,63975990,acetylcholine,0.4194620227855112,,,
4003,4003,45849,DNxn105,descending neuron,xn,,67115404,acetylcholine,0.9279271815762375,,,
4004,4004,45883,IN19A044,intrinsic neuron,IR,19A,397841255,glutamate,0.4548941820607403,RHS,,
4005,4005,45911,DNfl016,descending neuron,fl,,95666560,gaba,0.7249754807696893,,,
4006,4006,46024,IN19A038,intrinsic neuron,BR,19A,228542109,gaba,0.8479881124444922,LHS,,
4007,4007,46105,SNta18,sensory neuron,prothoracic leg,,84557998,acetylcholine,0.5090636323698727,,,
4008,4008,46193,SNtaxx,sensory neuron,prothoracic leg,,50078679,glutamate,0.7472992739705763,,,
4009,4009,46341,DNxn188,descending neuron,xn,,167697428,glutamate,0.4252298578015855,,,
4010,4010,46351,IN01B006,intrinsic neuron,IR,01B,314420987,gaba,0.4970929881891224,RHS,,
4011,4011,46406,SNpp38,sensory neuron,prothoracic leg FeCO hook,,188707679,glutamate,0.535222942263095,,,
4012,4012,46538,SNta19,sensory neuron,prothoracic leg,,55762553,acetylcholine,0.5967534613981975,,,
4013,4013,46594,SNta24,sensory neuron,prothoracic leg,,53427753,glutamate,0.6523025846588152,,,
4014,4014,46595,DNit003,descending neuron,it,,68449104,acetylcholine,0.9869973823941988,,,
4015,4015,46599,SNtaxx,sensory neuron,prothoracic leg,,47486585,acetylcholine,0.4877668256115511,,,
4016,4016,46614,SNta15,sensory neuron,prothoracic leg,,51058461,acetylcholine,0.5100390355439028,,,
4017,4017,46787,AN18B023,ascending neuron,BA,18B,317198003,acetylcholine,0.6681107415571217,RHS,,
4018,4018,46878,SNtaxx,sensory neuron,prothoracic leg,,47700743,glutamate,0.6129870456794592,,,
4019,4019,46882,DNnt022,descending neuron,nt,,50949062,gaba,0.4135767543103863,,,
4020,4020,46922,DNxn109,descending neuron,xn,,73760693,acetylcholine,0.8063600247226276,,,
4021,4021,47000,SNtaxx,sensory neuron,prothoracic leg,,60279929,acetylcholine,0.460397622575003,,,
4022,4022,47107,SNta24,sensory neuron,prothoracic leg,,68835674,acetylcholine,0.6972822900661413,,,
4023,4023,47113,SNta21,sensory neuron,prothoracic leg,,48277759,acetylcholine,0.6123067908269791,,,
4024,4024,47124,DNut034,descending neuron,ut,,44400751,acetylcholine,0.9662234440762946,,,
4025,4025,47230,DNxn105,descending neuron,xn,,61514803,acetylcholine,0.8814768634223635,,,
4026,4026,47304,IN14A005,intrinsic neuron,CR,14A,160021529,glutamate,0.7595460822805762,LHS,,
4027,4027,47399,SNta15,sensory neuron,prothoracic leg,,47032728,acetylcholine,0.4999246170304509,,,
4028,4028,47532,SNta15,sensory neuron,prothoracic leg,,48983779,glutamate,0.596978283618697,,,
4029,4029,47909,SNppxx,sensory neuron,prothoracic leg FeCO hook,,85245589,glutamate,0.6313039632696732,,,
4030,4030,47920,SNta22,sensory neuron,prothoracic leg,,53183194,glutamate,0.601396222796072,,,
4031,4031,48027,DNxn104,descending neuron,xn,,86742625,acetylcholine,0.9486787121816976,,,
4032,4032,48107,DNfl043,descending neuron,fl,,48378470,acetylcholine,0.5522311403169885,,,
4033,4033,48135,SNta19,sensory neuron,prothoracic leg,,42951489,acetylcholine,0.651600309255484,,,
4034,4034,48208,DNxn109,descending neuron,xn,,66534707,acetylcholine,0.9439086028387847,,,
4035,4035,48238,SNpp41,sensory neuron,prothoracic leg,,65888522,glutamate,0.7351132869713349,,,
4036,4036,48473,DNxn128,descending neuron,xn,,154360822,acetylcholine,0.8719142629498882,,,
4037,4037,48512,SNta21,sensory neuron,prothoracic leg,,40740248,glutamate,0.4796199296291049,,,
4038,4038,49113,DNit010,descending neuron,it,,50244060,acetylcholine,0.9890254523072924,,,
4039,4039,49247,SNta19,sensory neuron,prothoracic leg,,48888347,glutamate,0.5409688707614595,,,
4040,4040,49317,DNxn192,descending neuron,xn,,41283854,glutamate,0.8873260228170289,,,
4041,4041,49688,DNxn190,descending neuron,xn,,65052126,gaba,0.4953617054538881,,,
4042,4042,49724,IN23B019,intrinsic neuron,BI,23B,427441175,acetylcholine,0.8466099569866508,LHS,,
4043,4043,49745,DNit002,descending neuron,it,,51841655,acetylcholine,0.928625049335616,,,
4044,4044,49786,SNtaxx,sensory neuron,,,42965894,glutamate,0.5585763181815013,,,
4045,4045,49985,IN20A.22A007,intrinsic neuron,BR,20A.22A,802675489,acetylcholine,0.8565960523177691,RHS,,
4046,4046,50104,DNfl027,descending neuron,fl,,285969080,gaba,0.9226374382714972,,,
4047,4047,50110,SNta15,sensory neuron,prothoracic leg,,35671943,glutamate,0.5761410250607878,,,
4048,4048,50464,DNit004,descending neuron,it,,85567946,gaba,0.7317067805441126,,,
4049,4049,50465,SNta15,sensory neuron,prothoracic leg,,48710137,glutamate,0.6172300409013917,,,
4050,4050,50774,SNta15,sensory neuron,prothoracic leg,,38509974,glutamate,0.62737041494749,,,
4051,4051,50794,DNg10,descending neuron,nt,,70698555,gaba,0.8634914427995681,,,
4052,4052,51546,IN19A042,intrinsic neuron,BR,19A,257462056,gaba,0.6795241381623782,RHS,,
4053,4053,51742,SNta15,sensory neuron,prothoracic leg,,66209897,glutamate,0.5568355655231307,,,
4054,4054,52252,SNtaxx,sensory neuron,prothoracic leg,,29796355,glutamate,0.7764130532741547,,,
4055,4055,52687,SNtaxx,sensory neuron,prothoracic leg,,27717381,glutamate,0.8163993603416851,,,
4056,4056,52886,SNta19,sensory neuron,prothoracic leg,,49490757,glutamate,0.7969261872981276,,,
4057,4057,53023,SNtaxx,sensory neuron,prothoracic leg,,42398551,glutamate,0.6632478419536104,,,
4058,4058,53062,DNxn128,descending neuron,xn,,117558177,acetylcholine,0.9207498099014256,,,
4059,4059,53260,SNtaxx,sensory neuron,prothoracic leg,,32071143,glutamate,0.685065786819905,,,
4060,4060,54023,SNta15,sensory neuron,,,40720276,glutamate,0.7462117953432931,,,
4061,4061,55943,SNpp38,sensory neuron,prothoracic leg FeCO hook,,238380252,acetylcholine,0.6339259117608116,,,
4062,4062,56044,SNtaxx,sensory neuron,prothoracic leg,,27898342,glutamate,0.6447447806668396,,,
4063,4063,56081,SNta18,sensory neuron,prothoracic leg,,69349937,glutamate,0.7208936181949809,,,
4064,4064,56299,IN13A023,intrinsic neuron,IR,13A,261489956,glutamate,0.6902249906034696,RHS,,
4065,4065,57016,SNtaxx,sensory neuron,prothoracic leg,,31479940,glutamate,0.8055097878563637,,,
4066,4066,57783,SNta19,sensory neuron,prothoracic leg,,55240108,glutamate,0.7786560790105299,,,
4067,4067,58557,SNta15,sensory neuron,prothoracic leg,,23113831,glutamate,0.5905223675945308,,,
4068,4068,58800,SNppxx,sensory neuron,prothoracic leg,,274175384,glutamate,0.6440599679718302,,,
4069,4069,59001,SNta19,sensory neuron,prothoracic leg,,21468968,glutamate,0.8250036910176277,,,
4070,4070,61183,SNta22,sensory neuron,prothoracic leg,,22991899,glutamate,0.7602558526476579,,,
4071,4071,61746,SNta15,sensory neuron,prothoracic leg,,18937814,glutamate,0.7129966972602738,,,
4072,4072,61985,SNta18,sensory neuron,prothoracic leg,,35009487,glutamate,0.4417905243691293,,,
4073,4073,62369,SNta19,sensory neuron,prothoracic leg,,17262772,glutamate,0.663752781227231,,,
4074,4074,62539,SNtaxx,sensory neuron,prothoracic leg,,30050305,glutamate,0.7027913525700569,,,
4075,4075,62645,SNtaxx,sensory neuron,prothoracic leg,,25398503,glutamate,0.6785443334707192,,,
4076,4076,63708,SNtaxx,sensory neuron,prothoracic leg,,50411770,glutamate,0.7410718187689781,,,
4077,4077,63866,IN16B012,intrinsic neuron,BR,16B,466703259,glutamate,0.8836896829307079,RHS,,
4078,4078,64088,SNtaxx,sensory neuron,prothoracic leg,,38483753,glutamate,0.7142870749812573,,,
4079,4079,64237,SNtaxx,sensory neuron,prothoracic leg,,24370994,glutamate,0.7703209846250473,,,
4080,4080,65467,SNta24,sensory neuron,prothoracic leg,,26061444,glutamate,0.8089244655918243,,,
4081,4081,65476,SNppxx,sensory neuron,prothoracic leg,,487776225,glutamate,0.658689177723443,,,
4082,4082,65532,SNtaxx,sensory neuron,prothoracic leg,,29895876,glutamate,0.7822923874482512,,,
4083,4083,65871,SNta18,sensory neuron,prothoracic leg,,24730203,glutamate,0.6916682598336289,,,
4084,4084,66756,SNta15,sensory neuron,,,21133247,glutamate,0.8189399118224779,,,
4085,4085,66906,SNta24,sensory neuron,prothoracic leg,,20834488,glutamate,0.8110515413613155,,,
4086,4086,67367,SNta18,sensory neuron,prothoracic leg,,73464786,glutamate,0.4679632729572144,,,
4087,4087,67585,SNtaxx,sensory neuron,prothoracic leg,,15557582,glutamate,0.6167401100873299,,,
4088,4088,67760,SNta24,sensory neuron,prothoracic leg,,27636488,glutamate,0.8143712556675861,,,
4089,4089,68498,SNta19,sensory neuron,,,42393613,glutamate,0.7842924717872862,,,
4090,4090,68749,SNppxx,sensory neuron,prothoracic leg,,277492836,glutamate,0.6010362572036684,,,
4091,4091,68762,SNpp41,sensory neuron,prothoracic leg FeCO claw,,139716083,acetylcholine,0.5409247118478931,,,
4092,4092,69265,SNta15,sensory neuron,prothoracic leg,,32031767,glutamate,0.7048472668374738,,,
4093,4093,69417,DNxn100,descending neuron,xn,,201910634,acetylcholine,0.9719753433018924,,,
4094,4094,70285,DNxl039,descending neuron,xl,,266044065,glutamate,0.9501810020516156,,,
4095,4095,72317,SNta15,sensory neuron,,,30156690,glutamate,0.6902270377816065,,,
4096,4096,74115,SNtaxx,sensory neuron,prothoracic leg,,30657831,glutamate,0.6930333339684719,,,
4097,4097,74425,SNta21,sensory neuron,prothoracic leg,,33361780,glutamate,0.7344568789005279,,,
4098,4098,74675,SNtaxx,sensory neuron,prothoracic leg,,37675792,glutamate,0.7481004831438162,,,
4099,4099,74801,SNpp42,sensory neuron,prothoracic leg hair plate,,130178232,glutamate,0.611008741996039,,,
4100,4100,74954,SNta24,sensory neuron,prothoracic leg,,29521430,glutamate,0.767580085247755,,,
4101,4101,75891,SNtaxx,sensory neuron,prothoracic leg,,34142582,glutamate,0.798002519484224,,,
4102,4102,76130,SNta15,sensory neuron,prothoracic leg,,31579682,glutamate,0.8096524257514928,,,
4103,4103,76940,IN13A023,intrinsic neuron,IR,13A,271907955,glutamate,0.7157366909634542,RHS,,
4104,4104,77085,SNta19,sensory neuron,prothoracic leg,,24299834,glutamate,0.8099033280168889,,,
4105,4105,79371,SNta19,sensory neuron,prothoracic leg,,21218610,glutamate,0.7114218071255148,,,
4106,4106,79520,SNta15,sensory neuron,prothoracic leg,,25606677,glutamate,0.7420071031366076,,,
4107,4107,80251,SNppxx,sensory neuron,prothoracic leg hair plate,,527251805,glutamate,0.5742103280431098,,,
4108,4108,80571,IN21A043,intrinsic neuron,IR,21A,157722226,glutamate,0.758390042067006,LHS,,
4109,4109,80826,SNppxx,sensory neuron,mesothoracic leg TrCS,,487573672,glutamate,0.6503924555190413,,,
4110,4110,81202,IN13A015,intrinsic neuron,IR,13A,388012655,glutamate,0.7915589820247056,RHS,,
4111,4111,81203,SNpp42,sensory neuron,prothoracic leg,,156848356,glutamate,0.5925725442581273,,,
4112,4112,83408,SNta15,sensory neuron,,,19795400,glutamate,0.7884572334587574,,,
4113,4113,83486,SNtaxx,sensory neuron,prothoracic leg,,17363678,glutamate,0.7843530052586606,,,
4114,4114,86124,SNppxx,sensory neuron,prothoracic leg,,286256953,glutamate,0.7084164990438628,,,
4115,4115,86815,IN07B068,intrinsic neuron,BI,07B,881367071,acetylcholine,0.9039792098205862,LHS,,
4116,4116,86867,SNta19,sensory neuron,prothoracic leg,,43654015,glutamate,0.6094735223958467,,,
4117,4117,87661,DNg36,descending neuron,ut,,231978923,acetylcholine,0.7876981488045943,,,
4118,4118,88300,SNppxx,sensory neuron,,,58409115,glutamate,0.6869237716064641,,,
4119,4119,88711,SNta24,sensory neuron,prothoracic leg,,24396751,glutamate,0.7375733897541509,,,
4120,4120,88721,SNta19,sensory neuron,prothoracic leg,,23693394,glutamate,0.8529484224946875,,,
4121,4121,88955,SNta19,sensory neuron,prothoracic leg,,21642585,glutamate,0.7913365403518957,,,
4122,4122,91430,SNppxx,sensory neuron,prothoracic leg,,253040786,glutamate,0.5654540403805515,,,
4123,4123,92257,SNpp42,sensory neuron,,,98883378,glutamate,0.5469847717467928,,,
4124,4124,93140,SNppxx,sensory neuron,,,108040835,glutamate,0.679371082684496,,,
4125,4125,93878,SNta19,sensory neuron,prothoracic leg,,20420066,glutamate,0.7919742599129677,,,
4126,4126,94327,SNppxx,sensory neuron,,,243009015,glutamate,0.5325383736381561,,,
4127,4127,96728,SNpp41,sensory neuron,,,25336007,glutamate,0.5357951945201918,,,
4128,4128,100002,IN09A023,intrinsic neuron,IR,09A,361611976,gaba,0.9231749049157176,RHS,,
4129,4129,100046,SNpp38,sensory neuron,prothoracic leg FeCO hook,,212031228,acetylcholine,0.8319809302830925,,,
4130,4130,100139,IN03A002,intrinsic neuron,IR,03A,1551975290,acetylcholine,0.9439926288118536,RHS,,
4131,4131,100140,IN21A045,intrinsic neuron,IR,21A,387476236,glutamate,0.8271429489733595,RHS,,
4132,4132,100141,IN21A045,intrinsic neuron,IR,21A,279336925,glutamate,0.7878824968470177,RHS,,
4133,4133,100142,IN21A045,intrinsic neuron,IR,21A,370681982,glutamate,0.884144454152434,RHS,,
4134,4134,100243,IN12B014,intrinsic neuron,BR,12B,574771427,gaba,0.909617545482541,RHS,,
4135,4135,100250,SNta24,sensory neuron,prothoracic leg,,86270563,acetylcholine,0.7161921922230933,,,
4136,4136,100251,SNtaxx,sensory neuron,prothoracic leg,,95000414,acetylcholine,0.5044570608314235,,,
4137,4137,100292,IN03A008,intrinsic neuron,BI,03A,757853305,acetylcholine,0.5687755715786538,LHS,,
4138,4138,100314,,ascending neuron,BA,TBD,2716616853,acetylcholine,0.7823018218784449,LHS,,
4139,4139,100317,IN01B006,intrinsic neuron,IR,01B,304529144,gaba,0.7289282542399385,LHS,,
4140,4140,100318,IN01B006,intrinsic neuron,IR,01B,314701781,gaba,0.7323602056490285,LHS,,
4141,4141,100327,IN13B007,intrinsic neuron,CR,13B,897747875,glutamate,0.8258096378310077,RHS,,
4142,4142,100333,IN01B005,intrinsic neuron,IR,01B,655525907,gaba,0.6760382312453371,LHS,,
4143,4143,100334,IN01B006,intrinsic neuron,IR,01B,490023338,gaba,0.5504812297971128,LHS,,
4144,4144,100337,IN20A.22A024,intrinsic neuron,IR,20A.22A,372690305,acetylcholine,0.7802832484311824,LHS,,
4145,4145,100339,IN04B033,intrinsic neuron,IR,04B,697166921,acetylcholine,0.9195470066601236,LHS,,
4146,4146,100347,IN09A028,intrinsic neuron,IR,09A,518092905,glutamate,0.5396200310249935,LHS,,
4147,4147,100352,IN13A021,intrinsic neuron,IR,13A,541119971,gaba,0.9370628956355442,LHS,,
4148,4148,100412,SNpp38,sensory neuron,prothoracic leg FeCO hook,,78147496,glutamate,0.6843212768158299,,,
4149,4149,100491,IN09A007,intrinsic neuron,II,09A,1670304838,glutamate,0.4945956189234274,LHS,,
4150,4150,100492,IN03A009,intrinsic neuron,IR,03A,1969966009,acetylcholine,0.8817023534417932,LHS,,
4151,4151,100493,IN21A013,intrinsic neuron,IR,21A,2215544059,glutamate,0.9378012488081422,LHS,,
4152,4152,100495,IN01B006,intrinsic neuron,IR,01B,427584996,gaba,0.7037732607273923,LHS,,
4153,4153,100497,IN20A.22A015,intrinsic neuron,IR,20A.22A,448294183,acetylcholine,0.8283803368826999,LHS,,
4154,4154,100498,IN20A.22A014,intrinsic neuron,IR,20A.22A,575534079,acetylcholine,0.8495918270890861,LHS,,
4155,4155,100513,IN09A009,intrinsic neuron,IR,09A,1708350390,gaba,0.8084449078087217,LHS,,
4156,4156,100515,Sternotrochanter MN,motor neuron,fl,TBD,1957691112,glutamate,0.5163041054892044,LHS,,
4157,4157,100516,IN01A064,intrinsic neuron,CR,01A,412909861,acetylcholine,0.9112000379755916,RHS,,
4158,4158,100524,IN26X001,intrinsic neuron,IR,26X,3650663311,gaba,0.921801698113622,RHS,,
4159,4159,100525,IN04B026,intrinsic neuron,IR,04B,295121327,acetylcholine,0.532115196858471,LHS,,
4160,4160,100531,SNpp41,sensory neuron,prothoracic leg FeCO claw,,149688514,acetylcholine,0.6679754787628278,,,
4161,4161,100553,AN12B017,ascending neuron,BA,12B,492177848,gaba,0.9140667843992314,RHS,,
4162,4162,100554,IN16B021,intrinsic neuron,IR,16B,330415510,glutamate,0.9533010292949716,LHS,,
4163,4163,100563,IN03A006,intrinsic neuron,IR,03A,582768418,acetylcholine,0.8412903723844162,RHS,,
4164,4164,100564,SNppxx,sensory neuron,prothoracic leg hair plate,,391826217,glutamate,0.6069509270454948,,,
4165,4165,100572,SNppxx,sensory neuron,,,202827007,glutamate,0.5455001651381071,,,
4166,4166,100579,IN04B026,intrinsic neuron,IR,04B,663975760,acetylcholine,0.8466928383655782,RHS,,
4167,4167,100580,IN21A041,intrinsic neuron,BI,21A,384995157,glutamate,0.8897910515726026,RHS,,
4168,4168,100584,IN12B011,intrinsic neuron,CR,12B,614645883,gaba,0.794670845806039,RHS,,
4169,4169,100586,IN20A.22A025,intrinsic neuron,IR,20A.22A,308919618,acetylcholine,0.9288884967143806,LHS,,
4170,4170,100799,IN16B017,intrinsic neuron,BR,16B,659104753,glutamate,0.7509788185048454,RHS,,
4171,4171,100813,IN20A.22A017,intrinsic neuron,IR,20A.22A,437452163,acetylcholine,0.5132967959784677,RHS,,
4172,4172,101007,SNppxx,sensory neuron,prothoracic leg,,126212207,glutamate,0.6185990498591978,,,
4173,4173,101043,Acc. ti flexor MN,motor neuron,fl,15B,1044040687,glutamate,0.397457986820133,LHS,tibia flex,stance
4174,4174,101053,IN13A023,intrinsic neuron,IR,13A,757507933,glutamate,0.6426788744155746,RHS,,
4175,4175,101246,SNpp41,sensory neuron,prothoracic leg FeCO claw,,259170033,glutamate,0.7414542631434208,,,
4176,4176,101289,IN19A026,intrinsic neuron,BR,19A,593627463,gaba,0.8001682615844207,RHS,,
4177,4177,101393,IN12B021,intrinsic neuron,BI,12B,423752345,gaba,0.7122714656580486,RHS,,
4178,4178,101414,IN03B017,intrinsic neuron,BR,03B,2811364016,gaba,0.5975995485087577,LHS,,
4179,4179,101443,IN03A011,intrinsic neuron,IR,03A,907670929,acetylcholine,0.8515343535098763,LHS,,
4180,4180,101447,IN04B035,intrinsic neuron,BR,04B,607992384,acetylcholine,0.8940386633150954,LHS,,
4181,4181,101453,IN04B039,intrinsic neuron,IR,04B,797607225,acetylcholine,0.9180155845276942,LHS,,
4182,4182,101499,IN19A042,intrinsic neuron,BR,19A,293130041,gaba,0.7875193682903389,LHS,,
4183,4183,101516,SNpp42,sensory neuron,prothoracic leg hair plate,,267667824,glutamate,0.6475448589656053,,,
4184,4184,101519,SNppxx,sensory neuron,prothoracic leg,,62413382,glutamate,0.6824469864368439,,,
4185,4185,101549,IN11A042,intrinsic neuron,BI,11A,305890119,acetylcholine,0.5217888027608861,LHS,,
4186,4186,101571,IN12B013,intrinsic neuron,CR,12B,829960244,gaba,0.8424336898860846,LHS,,
4187,4187,101683,IN11A007,intrinsic neuron,BI,11A,1323364488,acetylcholine,0.935826522787886,LHS,,
4188,4188,101684,IN13B004,intrinsic neuron,CR,13B,1747206021,gaba,0.7539052401834866,RHS,,
4189,4189,101705,IN12B018,intrinsic neuron,CR,12B,496574092,gaba,0.898199655196589,LHS,,
4190,4190,101794,IN19A002,intrinsic neuron,IR,19A,4047671593,gaba,0.5784766736450888,LHS,,
4191,4191,101820,IN03A008,intrinsic neuron,IR,03A,633849362,acetylcholine,0.8720751662416241,RHS,,
4192,4192,101827,IN01A050,intrinsic neuron,BI,01A,780396518,acetylcholine,0.896814094646564,RHS,,
4193,4193,101851,DNht001,descending neuron,ht,,135744905,acetylcholine,0.8881340898024157,,,
